timestamp,red,green,ir
26873,164762,36846,213771
26882,164769,36848,213794
26892,164789,36862,213763
26902,164758,36863,213782
26912,164786,36853,213810
26922,164786,36836,213792
26932,164785,36855,213796
26943,164793,36834,213799
26953,164782,36851,213790
26962,164775,36850,213804
26972,164782,36861,213808
26982,164789,36833,213794
26992,164789,36841,213796
27002,164797,36846,213807
27012,164795,36869,213811
27022,164793,36857,213806
27033,164790,36859,213813
27041,164792,36854,213804
27052,164795,36859,213808
27062,164803,36853,213818
27072,164794,36849,213806
27097,164801,36857,213832
27102,164793,36851,213831
27113,164794,36848,213814
27123,164806,36861,213826
27132,164803,36855,213793
27142,164806,36854,213811
27152,164805,36869,213830
27163,164810,36859,213841
27172,164805,36857,213836
27182,164798,36860,213815
27192,164813,36858,213819
27202,164817,36870,213837
27211,164802,36845,213815
27222,164807,36857,213832
27232,164821,36850,213831
27242,164814,36856,213848
27252,164798,36862,213838
27262,164814,36863,213838
27272,164813,36850,213830
27282,164821,36856,213848
27291,164819,36865,213818
27302,164793,36865,213865
27312,164822,36878,213840
27322,164824,36852,213837
27333,164817,36869,213853
27341,164815,36861,213846
27352,164805,36867,213856
27363,164815,36866,213825
27373,164822,36863,213849
27382,164807,36870,213863
27392,164811,36881,213853
27402,164831,36868,213865
27412,164817,36888,213855
27438,164811,36868,213871
27458,164815,36871,213868
27479,164858,36866,213845
27482,164828,36870,213864
27492,164816,36869,213862
27501,164836,36874,213864
27511,164824,36872,213856
27522,164851,36886,213878
27532,164847,36882,213880
27541,164836,36880,213888
27552,164845,36878,213869
27562,164844,36871,213876
27572,164844,36868,213890
27583,164851,36860,213875
27592,164838,36881,213894
27602,164825,36875,213880
27612,164838,36889,213856
27623,164817,36893,213897
27632,164831,36883,213908
27642,164830,36886,213905
27652,164841,36902,213892
27662,164838,36888,213904
27671,164841,36886,213894
27682,164831,36887,213913
27692,164825,36898,213901
27702,164844,36903,213889
27711,164836,36894,213880
27721,164843,36889,213904
27732,164864,36886,213915
27741,164854,36914,213912
27751,164850,36889,213897
27761,164860,36891,213912
27772,164861,36892,213895
27782,164857,36885,213911
27791,164857,36880,213885
27801,164859,36886,213897
27812,164835,36913,213919
27821,164859,36900,213909
27832,164876,36885,213899
27841,164850,36897,213908
27856,164862,36903,213899
27861,164868,36883,213891
27872,164836,36906,213895
27881,164852,36907,213894
27897,164858,36895,213904
27902,164860,36899,213906
27912,164828,36907,213904
27921,164827,36897,213894
27931,164841,36888,213872
27942,164816,36910,213877
27952,164822,36898,213868
27961,164835,36895,213885
27971,164836,36895,213878
27981,164835,36901,213896
27991,164832,36887,213899
28001,164854,36903,213882
28011,164839,36903,213887
28022,164834,36883,213865
28032,164834,36907,213858
28041,164819,36907,213877
28051,164827,36900,213891
28062,164838,36901,213870
28072,164823,36899,213872
28082,164814,36894,213869
28096,164835,36896,213855
