timestamp,ecg
653068406693655284,-60
653068406701329655,-65
653068406709004026,-55
653068406716678397,-36
653068406724352768,-41
653068406732027139,-58
653068406739701510,-55
653068406747375881,-48
653068406755050252,-46
653068406762719670,-31
653068406770394110,-26
653068406778068550,-53
653068406785742990,-29
653068406793417430,230
653068406801091870,673
653068406808766310,794
653068406816440750,242
653068406824115190,-317
653068406831789630,-188
653068406839464070,43
653068406847138510,-67
653068406854812950,-111
653068406862487390,-33
653068406870161830,-53
653068406877836270,-79
653068406885510710,-46
653068406893185150,-29
653068406900859590,-41
653068406908534030,-38
653068406916208470,-21
653068406923882910,-12
653068406931557350,-12
653068406939231790,-7
653068406946906230,2
653068406954580670,9
653068406962255110,24
653068406969929550,41
653068406977603990,46
653068406985278430,53
653068406992952870,65
653068407000627310,70
653068407008301750,67
653068407015976190,70
653068407023650630,67
653068407031325070,50
653068407038999510,21
653068407046673950,-2
653068407054348390,-29
653068407062022830,-62
653068407069697270,-89
653068407077371710,-96
653068407085046150,-94
653068407092720590,-99
653068407100395030,-99
653068407108069470,-92
653068407115743910,-89
653068407123418350,-84
653068407131092790,-72
653068407138767230,-65
653068407146441670,-60
653068407154116110,-53
653068407161790550,-53
653068407169464990,-55
653068407177139430,-58
653068407184813870,-58
653068407192488310,-53
653068407200162750,-48
653068407207837190,-48
653068407215511630,-48
653068407223186070,-46
653068407230860510,-46
653068407238534950,-50
653068407246209390,-48
653068407253883830,-33
653068407261558270,-24
653068407269232710,-31
653068407276907150,-43
653068407284581590,-41
