timestamp,red,green,ir
12922,179671,37849,215240
12932,179668,37861,215244
12943,179650,37836,215228
12953,179655,37854,215245
12962,179657,37840,215240
12972,179666,37851,215259
12982,179646,37840,215233
12993,179654,37847,215222
13002,179632,37861,215238
13012,179655,37855,215240
13022,179655,37849,215230
13032,179648,37865,215224
13041,179658,37841,215248
13053,179634,37845,215237
13062,179642,37854,215217
13073,179655,37852,215252
13083,179633,37852,215237
13092,179653,37846,215234
13102,179612,37852,215224
13112,179648,37837,215243
13122,179639,37854,215248
13131,179627,37858,215258
13142,179643,37829,215259
13153,179645,37858,215221
13162,179651,37858,215256
13171,179633,37859,215263
13181,179634,37847,215237
13193,179649,37836,215229
13202,179646,37851,215243
13212,179651,37833,215251
13222,179631,37860,215242
13233,179636,37837,215235
13243,179642,37844,215251
13252,179642,37854,215236
13262,179600,37848,215226
13272,179626,37841,215248
13282,179633,37835,215253
13292,179636,37860,215249
13302,179618,37858,215263
13312,179604,37859,215242
13322,179643,37867,215245
13332,179631,37851,215239
13341,179628,37875,215255
13351,179612,37848,215241
13362,179640,37850,215251
13373,179624,37848,215243
13382,179636,37844,215236
13392,179619,37828,215234
13402,179633,37847,215249
13412,179621,37854,215236
13421,179637,37835,215253
13432,179644,37838,215257
13442,179620,37850,215250
13453,179632,37851,215230
13462,179637,37860,215244
13472,179640,37852,215247
13482,179647,37861,215240
13492,179635,37842,215250
13501,179629,37861,215222
13511,179632,37844,215230
13521,179607,37838,215237
13533,179633,37843,215235
13542,179637,37859,215218
13552,179619,37851,215209
13562,179599,37855,215212
13572,179637,37859,215199
13582,179618,37843,215227
13593,179607,37850,215240
13602,179621,37847,215231
13612,179631,37836,215236
13622,179615,37859,215219
13631,179613,37853,215237
13641,179591,37849,215250
13652,179614,37823,215218
13662,179617,37837,215231
13672,179614,37847,215222
13682,179609,37848,215224
13692,179632,37835,215235
13702,179627,37835,215230
13711,179606,37839,215215
13722,179621,37830,215219
13732,179605,37852,215206
13742,179590,37845,215221
13751,179619,37831,215234
13761,179601,37830,215237
13771,179596,37832,215234
13782,179620,37823,215230
13791,179609,37848,215236
13801,179607,37821,215228
13811,179613,37845,215206
13822,179592,37840,215211
13832,179618,37847,215225
13841,179616,37841,215219
13851,179586,37833,215221
13861,179620,37843,215226
13871,179601,37836,215227
13882,179620,37829,215221
13892,179604,37842,215206
13902,179590,37830,215211
13912,179612,37831,215231
13921,179603,37841,215225
13931,179611,37832,215220
13941,179610,37840,215227
13952,179620,37826,215222
13961,179598,37833,215200
13971,179594,37832,215219
13981,179598,37844,215184
13992,179612,37831,215206
14001,179591,37832,215176
14011,179606,37832,215210
14021,179599,37824,215215
14032,179587,37831,215208
14041,179595,37841,215185
14051,179601,37839,215225
14061,179583,37837,215214
14072,179563,37831,215221
14082,179588,37833,215204
14091,179597,37839,215217
14101,179592,37835,215203
14111,179587,37846,215193
14121,179585,37849,215211
14131,179597,37836,215196
14141,179608,37837,215210
14151,179589,37830,215192
14161,179596,37834,215208
14171,179591,37824,215209
14181,179599,37841,215193
14191,179582,37834,215201
14201,179595,37831,215203
14211,179590,37825,215194
14221,179595,37830,215197
14231,179586,37825,215212
14241,179586,37828,215188
14252,179587,37853,215187
14260,179596,37843,215226
14272,179594,37827,215193
14282,179598,37827,215195
14291,179578,37834,215188
14301,179580,37821,215204
14311,179571,37826,215201
14321,179578,37833,215162
14332,179566,37838,215187
