timestamp ch1 ch2 ch3 ambient
653329275992581632 -50344 -74993 -66615 -349803
653329276000019968 -50514 -75124 -66901 -350042
653329276007458304 -50564 -75239 -67022 -350163
653329276014896640 -49625 -75437 -67151 -349285
653329276022334976 -50139 -75456 -67186 -349780
653329276029773312 -50461 -75516 -67086 -350102
653329276037211648 -50603 -75439 -67140 -350132
653329276044711881 -50410 -75580 -66917 -350218
653329276052146576 -50505 -75532 -66987 -350314
653329276059581271 -50679 -75496 -66991 -350333
653329276067015966 -50704 -75599 -67140 -350258
653329276074450661 -50823 -75550 -67141 -350325
653329276081885356 -50790 -75687 -67235 -350271
653329276089320051 -50760 -75720 -67196 -350161
653329276096754746 -50866 -75732 -67191 -350197
653329276104189441 -50993 -75544 -67086 -350277
653329276111624136 -50983 -75777 -67219 -350293
653329276119058831 -51034 -75794 -67271 -350231
653329276126493526 -51105 -75711 -67276 -350286
653329276133928221 -50919 -75696 -67281 -350163
653329276141362916 -51058 -75739 -67411 -350252
653329276148797611 -51019 -75699 -67417 -350233
653329276156232306 -51142 -75770 -67557 -350325
653329276163667001 -51037 -75818 -67575 -350304
653329276171101696 -51096 -75838 -67456 -350242
653329276178536393 -51213 -75790 -67596 -350335
653329276185971088 -51184 -75920 -67580 -350313
653329276193405783 -51118 -75900 -67547 -350336
653329276200840478 -51148 -75891 -67488 -350317
653329276208275173 -51051 -75830 -67509 -350208
653329276215709868 -51111 -75834 -67606 -350267
653329276223144563 -51033 -75815 -67554 -350345
653329276230579258 -51132 -75677 -67563 -350305
653329276238013953 -51002 -75812 -67475 -350255
653329276245448648 -51153 -75804 -67642 -350308
653329276252883343 -51131 -75757 -67635 -350355
653329276260318038 -51036 -75836 -67555 -350314
653329276267752733 -51006 -75824 -67572 -350202
653329276275187428 -51126 -74758 -67519 -350274
653329276282622123 -51237 -75408 -67657 -350320
653329276290056818 -51132 -75589 -67584 -350287
653329276297491513 -51130 -75639 -67482 -350231
653329276304926208 -50092 -74660 -66515 -349233
653329276312299008 -50378 -75488 -67202 -349935
653329276319737344 -50674 -75535 -67338 -350133
653329276327175680 -50878 -75544 -67243 -350223
653329276334614016 -49968 -75747 -67227 -349227
653329276342052352 -50543 -75882 -67295 -349825
653329276349490688 -50792 -75840 -67417 -350145
653329276356929024 -50870 -75778 -67373 -350213
653329276364367360 -50981 -75803 -67455 -350331
653329276371805696 -50852 -75683 -67416 -350247
653329276379244032 -50818 -75561 -67420 -350225
653329276386682368 -50922 -75619 -67435 -350287
653329276394120704 -50866 -75653 -67371 -350273
653329276401559040 -50821 -75480 -67395 -350270
653329276408997376 -50689 -75477 -67421 -350248
653329276416435712 -50742 -75471 -67324 -350232
653329276423874048 -50926 -75382 -67435 -350352
653329276431312384 -50821 -75382 -67404 -350241
653329276438750720 -50770 -75507 -67351 -350331
653329276446312850 -50443 -75707 -67452 -350372
653329276453743904 -50443 -75428 -67203 -350250
653329276461174958 -50589 -75459 -67232 -350218
653329276468606012 -50703 -75527 -67136 -350202
653329276476037066 -50658 -75473 -67269 -350238
653329276483468120 -50630 -75405 -67251 -350235
653329276490899174 -50623 -75284 -67240 -350238
653329276498330228 -50652 -75209 -67267 -350224
653329276505761282 -50661 -75369 -67272 -350338
653329276513192336 -50625 -75365 -67097 -350293
653329276520623390 -50663 -75243 -67145 -350338
653329276528054444 -50596 -75137 -67189 -350303
653329276535485498 -50604 -75146 -67158 -350266
653329276542916552 -50578 -75269 -67073 -350275
653329276550347606 -50501 -75172 -67150 -350155
653329276557778660 -50350 -75044 -66988 -350118
653329276565209714 -50478 -75178 -66948 -350215
653329276572640768 -50410 -75184 -66971 -350217
653329276580009929 -50613 -75143 -67062 -350010
653329276587444624 -50447 -75065 -66976 -350118
653329276594879319 -50411 -74338 -67019 -350233
653329276602314014 -50428 -74740 -67064 -350241
653329276609748709 -50417 -74890 -67045 -350221
653329276617183404 -50290 -74862 -66936 -350210
653329276624618099 -49203 -73812 -65876 -349253
653329276632052794 -49810 -74421 -66509 -349778
653329276639487489 -50137 -74773 -66673 -350057
653329276646922184 -50109 -74820 -66763 -350151
653329276654356879 -49092 -74852 -66245 -349212
653329276661791574 -49743 -74888 -66529 -349831
653329276669226269 -50018 -74854 -66757 -350020
653329276676660964 -50008 -74758 -66848 -350185
653329276684095659 -50093 -74765 -66721 -350240
653329276691530354 -50076 -74793 -66769 -350249
653329276698965049 -50019 -74733 -66629 -350162
653329276706399744 -50030 -74699 -66585 -350283
653329276713772544 -49856 -74658 -66776 -350225
653329276721210880 -49924 -74622 -66779 -350178
653329276728649216 -49914 -74575 -66653 -350152
653329276736087552 -50058 -74613 -66723 -350185
653329276743525888 -50093 -74358 -66649 -350188
653329276750964224 -49886 -74444 -66589 -350280
653329276758402560 -49937 -74385 -66517 -350193
653329276765840896 -49985 -74568 -66517 -350248
653329276773279232 -49828 -74284 -66499 -350128
653329276780717568 -49701 -74291 -66445 -350162
653329276788155904 -49800 -74463 -66498 -350294
653329276795594240 -49774 -74387 -66478 -350259
653329276803032576 -49731 -74349 -66473 -350116
653329276810470912 -49868 -74284 -66546 -350095
653329276817909248 -49867 -74277 -66355 -350164
653329276825347584 -49803 -74278 -66286 -350190
653329276832785920 -49832 -74288 -66463 -350277
653329276840224256 -49746 -74119 -66330 -350211
653329276847724489 -49908 -74083 -66222 -350268
653329276855159184 -49725 -74118 -66462 -350304
653329276862593879 -49760 -74073 -66297 -350214
653329276870028574 -49605 -74127 -66346 -350164
653329276877463269 -49510 -73987 -66161 -350199
653329276884897964 -49598 -74128 -66236 -350225
653329276892332659 -49474 -73998 -66198 -350174
653329276899767354 -49535 -73904 -66103 -350207
653329276907202049 -49603 -73999 -66087 -350360
653329276914636744 -49461 -73823 -66096 -350282
653329276922071439 -49592 -73959 -66138 -350302
653329276929506134 -49420 -73928 -66081 -350130
653329276936940829 -49548 -74044 -66322 -350203
653329276944375524 -48608 -73032 -65278 -349261
653329276951810219 -49119 -73499 -65838 -349897
653329276959244914 -49303 -73727 -66036 -349976
653329276966679609 -49422 -73872 -66181 -350156
653329276974114304 -48566 -74005 -65335 -349274
653329276981549001 -48916 -74118 -65697 -349866
653329276988983696 -49328 -74259 -66026 -350065
653329276996418391 -49467 -74212 -66205 -350166
653329277003853086 -49639 -74221 -66339 -350279
653329277011287781 -49671 -74177 -66276 -350201
653329277018722476 -49664 -74244 -66388 -350234
653329277026157171 -49809 -74244 -66393 -350270
653329277033591866 -49847 -74254 -66560 -350344
653329277041026561 -49796 -74227 -66480 -350331
653329277048461256 -49749 -74215 -66449 -350299
653329277055895951 -49857 -74202 -66433 -350284
653329277063330646 -49906 -74159 -66451 -350269
653329277070765341 -49873 -74154 -66571 -350288
653329277078200036 -49880 -74092 -66515 -350299
653329277085634731 -49766 -74139 -66535 -350323
653329277093069426 -49652 -73989 -66501 -350190
653329277100504121 -49649 -74059 -66502 -350251
653329277107938816 -49867 -74022 -66418 -350254
653329277115435410 -49910 -74253 -66432 -350377
653329277122866464 -49814 -74357 -66549 -350212
653329277130297518 -49813 -74173 -66452 -350165
653329277137728572 -49850 -74182 -66472 -350265
653329277145159626 -49763 -74237 -66514 -350168
653329277152590680 -49740 -74173 -66515 -350266
653329277160021734 -49728 -74109 -66540 -350235
653329277167452788 -49839 -74157 -66566 -350244
653329277174883842 -50005 -74264 -66502 -350401
653329277182314896 -49783 -74179 -66534 -350326
653329277189745950 -49920 -74044 -66541 -350244
653329277197177004 -49784 -74078 -66532 -350244
653329277204608058 -49836 -74083 -66525 -350389
653329277212039112 -49814 -74008 -66509 -350301
653329277219470166 -49716 -73953 -66395 -350231
653329277226901220 -49911 -73956 -66439 -350263
653329277234332274 -49843 -73999 -66525 -350224
653329277241763328 -49850 -74022 -66465 -350291
653329277249070592 -49893 -74270 -66537 -350338
653329277256508928 -49933 -74120 -66628 -350287
653329277263947264 -49059 -72973 -65537 -349233
653329277271385600 -49408 -73536 -65995 -349770
653329277278823936 -49596 -73720 -66290 -350050
653329277286262272 -49664 -73861 -66424 -350172
653329277293700608 -48629 -73858 -65435 -349094
653329277301138944 -49287 -73961 -65996 -349660
653329277308577280 -49570 -73948 -66265 -349993
653329277316015616 -49664 -73888 -66402 -350068
653329277323453952 -49732 -74056 -66514 -350285
653329277330892288 -49639 -73863 -66420 -350263
653329277338330624 -49711 -73845 -66406 -350258
653329277345768960 -49691 -73847 -66500 -350228
653329277353207296 -49704 -73783 -66441 -350332
653329277360645632 -49689 -73846 -66406 -350256
653329277368083968 -49673 -73755 -66414 -350157
653329277375522304 -49845 -73798 -66433 -350235
653329277383022537 -49527 -73651 -66554 -350385
653329277390457232 -49558 -73765 -66521 -350272
653329277397891927 -49600 -73845 -66412 -350310
653329277405326622 -49712 -73768 -66515 -350234
653329277412761317 -49590 -73696 -66245 -350154
653329277420196012 -49578 -73669 -66319 -350163
653329277427630707 -49672 -73790 -66433 -350202
653329277435065402 -49763 -73859 -66447 -350233
653329277442500097 -49538 -73770 -66338 -350102
653329277449934792 -49574 -73688 -66294 -350182
653329277457369487 -49637 -73633 -66363 -350382
653329277464804182 -49611 -73681 -66465 -350297
653329277472238877 -49749 -73671 -66577 -350317
653329277479673572 -49593 -73645 -66498 -350202
653329277487108267 -49595 -73673 -66408 -350229
653329277494542962 -49555 -73622 -66394 -350282
653329277501977657 -49586 -73608 -66459 -350286
653329277509412352 -49467 -73536 -66354 -350213
653329277516785152 -49754 -73244 -66396 -350480
653329277524223488 -49597 -73487 -66425 -350402
653329277531661824 -49527 -73448 -66348 -350298
653329277539100160 -49452 -73369 -66216 -350307
653329277546538496 -49477 -73469 -66263 -350287
653329277553976832 -49531 -73510 -66264 -350259
653329277561415168 -49485 -73502 -66268 -350252
653329277568853504 -49361 -73458 -66241 -350163
653329277576291840 -49333 -73392 -66145 -350179
653329277583730176 -48825 -72507 -65164 -349246
653329277591168512 -49233 -73050 -65817 -349820
653329277598606848 -49290 -73307 -66132 -350147
653329277606045184 -49328 -73296 -66180 -350283
653329277613483520 -48328 -73332 -65232 -349246
653329277620921856 -48973 -73316 -65810 -349816
653329277628360192 -49236 -73309 -66082 -350080
653329277635798528 -49321 -73372 -66167 -350214
653329277643236864 -49438 -73311 -66310 -350302
653329277650798994 -49171 -73381 -66339 -350035
653329277658230048 -49276 -73264 -66126 -350114
653329277665661102 -49331 -73278 -66193 -350219
653329277673092156 -49330 -73283 -66178 -350355
653329277680523210 -49294 -73143 -66101 -350198
653329277687954264 -49230 -73181 -66130 -350191
653329277695385318 -49361 -73315 -66133 -350283
653329277702816372 -49253 -73103 -66107 -350335
653329277710247426 -49299 -73023 -65972 -350220
653329277717678480 -49237 -73044 -65994 -350286
653329277725109534 -49263 -73180 -66030 -350358
653329277732540588 -49173 -72949 -65802 -350268
653329277739971642 -49220 -73014 -66022 -350302
653329277747402696 -49082 -72975 -65993 -350294
653329277754833750 -49161 -73157 -65922 -350291
653329277762264804 -49025 -73075 -65918 -350230
653329277769695858 -48972 -72869 -65835 -350246
653329277777126912 -49034 -72883 -65820 -350195
653329277784434176 -49401 -72942 -66009 -350062
653329277791872512 -49108 -72989 -65961 -350195
653329277799310848 -49121 -72932 -65962 -350254
653329277806749184 -49206 -72886 -65958 -350293
653329277814187520 -49347 -73083 -65938 -350257
653329277821625856 -49263 -73154 -65951 -350293
653329277829064192 -49330 -73014 -65972 -350210
653329277836502528 -49325 -73064 -65962 -350248
653329277843940864 -49442 -73150 -66112 -350370
653329277851379200 -49479 -73167 -66276 -350389
653329277858817536 -49428 -73172 -66105 -350324
653329277866255872 -49396 -73154 -66169 -350306
653329277873694208 -49374 -73145 -66132 -350264
653329277881132544 -49475 -73128 -66194 -350254
653329277888570880 -49457 -73186 -66219 -350197
653329277896009216 -49530 -73237 -66334 -350310
653329277903447552 -49276 -72123 -65276 -349187
653329277910885888 -49417 -72716 -65751 -349687
653329277918386121 -49604 -72974 -66161 -349764
653329277925820816 -49566 -73091 -66251 -350001
653329277933255511 -48456 -72822 -65240 -349088
653329277940690206 -49011 -73024 -65884 -349704
653329277948124901 -49258 -73069 -66088 -350035
653329277955559596 -49442 -73139 -66283 -350161
653329277962994291 -49536 -73204 -66246 -350351
653329277970428986 -49609 -73216 -66441 -350236
653329277977863681 -49574 -73320 -66352 -350276
653329277985298376 -49614 -73367 -66413 -350335
653329277992733071 -49606 -73238 -66315 -350303
653329278000167766 -49645 -73208 -66497 -350245
653329278007602461 -49678 -73119 -66472 -350253
653329278015037156 -49760 -73153 -66483 -350280
653329278022471851 -49809 -73202 -66554 -350306
653329278029906546 -49610 -73208 -66464 -350337
653329278037341241 -49641 -73348 -66357 -350272
653329278044775936 -49669 -73279 -66425 -350345
653329278052272530 -49392 -73256 -66385 -350163
653329278059703584 -49435 -73137 -66420 -350172
653329278067134638 -49418 -73090 -66407 -350148
653329278074565692 -49541 -73066 -66438 -350289
653329278081996746 -49386 -73069 -66398 -350211
653329278089427800 -49563 -73051 -66374 -350279
653329278096858854 -49712 -73088 -66402 -350200
653329278104289908 -49693 -73151 -66459 -350331
653329278111720962 -49643 -73150 -66356 -350259
653329278119152016 -49651 -73070 -66398 -350206
653329278126583070 -49701 -73138 -66465 -350306
653329278134014124 -49633 -73224 -66379 -350265
653329278141445178 -49644 -73269 -66404 -350366
653329278148876232 -49512 -73073 -66336 -350302
653329278156307286 -49649 -73077 -66404 -350342
653329278163738340 -49801 -73141 -66506 -350368
653329278171169394 -49681 -73123 -66470 -350361
653329278178600448 -49584 -73087 -66437 -350203
653329278185845832 -49669 -72894 -66331 -350008
653329278193287808 -49635 -72984 -66405 -350144
653329278200729784 -49595 -73037 -66393 -350248
653329278208171760 -49631 -73072 -66298 -350213
653329278215613736 -49736 -73139 -66468 -350350
653329278223055712 -49452 -72077 -65428 -349264
653329278230497688 -49499 -72737 -65938 -349826
653329278237939664 -49476 -72815 -66246 -350047
653329278245381640 -49480 -72916 -66393 -350197
653329278252823616 -48606 -72356 -65460 -349262
653329278260265592 -49095 -72569 -66023 -349773
653329278267707568 -49360 -72821 -66248 -350067
653329278275149544 -49566 -72889 -66459 -350291
653329278282591520 -49758 -72988 -66572 -350374
653329278290033496 -49700 -72863 -66452 -350286
653329278297475472 -49491 -72877 -66361 -350218
653329278304917448 -49651 -72887 -66448 -350308
653329278312359424 -49640 -72904 -66338 -350196
653329278319987090 -49701 -73042 -66145 -350399
653329278327418144 -49504 -72812 -66242 -350320
653329278334849198 -49615 -72880 -66305 -350281
653329278342280252 -49459 -72876 -66351 -350252
653329278349711306 -49304 -72743 -66202 -350245
653329278357142360 -49392 -72812 -66299 -350330
653329278364573414 -49470 -72742 -66239 -350294
653329278372004468 -49387 -72575 -66148 -350178
653329278379435522 -49360 -72598 -66158 -350186
653329278386866576 -49283 -72594 -66150 -350216
653329278394297630 -49416 -72757 -66237 -350314
653329278401728684 -49161 -72674 -65932 -350077
653329278409159738 -49288 -72666 -66105 -350183
653329278416590792 -49273 -72567 -66132 -350215
653329278424021846 -49290 -72678 -66073 -350271
653329278431452900 -49307 -72681 -66235 -350307
653329278438883954 -49233 -72532 -66008 -350216
653329278446315008 -49345 -72627 -66282 -350291
653329278453684169 -49393 -72525 -66333 -350345
