timestamp,red,green,ir,,,,
63041,158476,38302,193162,,,,
63050,158470,38294,193137,,,,
63060,158468,38308,193126,,,,
63070,158453,38323,193110,,,,
63080,158424,38315,193098,,,,
63090,158427,38301,193077,,,,
63100,158420,38323,193062,,,,
63110,158406,38312,193065,,,,
63120,158403,38307,193027,,,,
63130,158362,38305,193013,,,,
63140,158367,38330,193009,,,,
63150,158348,38317,193000,,,,
63160,158359,38328,192966,,,,
63169,158323,38327,192943,,,,
63180,158322,38320,192932,,,,
63191,158302,38325,192904,,,,
63201,158284,38327,192907,,,,
63210,158291,38337,192884,,,,
63220,158263,38332,192898,,,,
63230,158278,38332,192888,,,,
63240,158243,38324,192869,,,,
63250,158235,38324,192857,,,,
63260,158218,38335,192845,,,,
63270,158239,38317,192830,,,,
63280,158224,38321,192830,,,,
63290,158210,38319,192798,,,,
63299,158234,38284,192776,,,,
63310,158216,38295,192762,,,,
63321,158197,38292,192765,,,,
63331,158191,38286,192734,,,,
63340,158177,38272,192728,,,,
63350,158174,38266,192687,,,,
63360,158175,38291,192704,,,,
63371,158157,38259,192684,,,,
63380,158137,38269,192665,,,,
63390,158126,38258,192625,,,,
63400,158090,38238,192635,,,,
63410,158099,38252,192612,,,,
63419,158104,38250,192575,,,,
63430,158090,38242,192603,,,,
63440,158087,38232,192579,,,,
63450,158071,38228,192574,,,,
63459,158084,38215,192553,,,,
63469,158061,38224,192542,,,,
63480,158068,38221,192538,,,,
63490,158057,38214,192526,,,,
63500,158034,38236,192509,,,,
63510,158018,38205,192479,,,,
63520,158025,38239,192489,,,,
63530,158017,38227,192468,,,,
63540,158002,38204,192439,,,,
63549,157995,38221,192421,,,,
63559,157962,38216,192434,,,,
63570,157977,38214,192408,,,,
63580,157958,38205,192390,,,,
63589,157948,38215,192380,,,,
63600,157952,38210,192366,,,,
63610,157940,38213,192336,,,,
63620,157939,38228,192332,,,,
63630,157931,38215,192320,,,,
63640,157906,38207,192324,,,,
63650,157912,38207,192283,,,,
63660,157902,38214,192293,,,,
63669,157896,38217,192288,,,,
63679,157888,38218,192276,,,,
63689,157893,38214,192261,,,,
63700,157894,38198,192227,,,,
63710,157855,38222,192207,,,,
63720,157855,38224,192209,,,,
63730,157843,38224,192204,,,,
63740,157843,38209,192197,,,,
63750,157830,38212,192171,,,,
63760,157828,38224,192173,,,,
63770,157843,38225,192158,,,,
63779,157816,38229,192174,,,,
63791,157836,38223,192139,,,,
63799,157819,38225,192133,,,,
63810,157810,38232,192112,,,,
63820,157792,38224,192107,,,,
63830,157802,38223,192090,,,,
63839,157798,38201,192082,,,,
63850,157765,38239,192067,,,,
63860,157782,38252,192045,,,,
63870,157765,38231,192056,,,,
63879,157763,38238,192041,,,,
63889,157765,38243,192051,,,,
63899,157741,38251,192021,,,,
63910,157762,38245,192002,,,,
63919,157735,38255,192019,,,,
63929,157729,38236,191993,,,,
63939,157728,38226,191990,,,,
63949,157726,38253,191957,,,,
63959,157739,38249,191948,,,,
63970,157719,38239,191959,,,,
63980,157725,38255,191959,,,,
63990,157670,38252,191937,,,,
64000,157680,38274,191927,,,,
64009,157667,38264,191917,,,,
64019,157675,38258,191903,,,,
64030,157674,38263,191901,,,,
64040,157652,38274,191890,,,,
64049,157658,38252,191839,,,,
64059,157639,38246,191839,,,,
64070,157630,38244,191840,,,,
64080,157621,38267,191829,,,,
64089,157581,38270,191814,,,,
64099,157585,38265,191810,,,,
64109,157581,38273,191769,,,,
64120,157573,38268,191785,,,,
64129,157572,38256,191771,,,,
64139,157545,38270,191757,,,,
64149,157525,38251,191758,,,,
64159,157540,38245,191735,,,,
64168,157543,38240,191717,,,,
64179,157517,38226,191727,,,,
64190,157529,38212,191702,,,,
64200,157518,38235,191699,,,,
64209,157514,38209,191678,,,,
64219,157492,38202,191651,,,,
64229,157459,38199,191642,,,,
64239,157450,38194,191629,,,,
64250,157443,38175,191599,,,,
64259,157437,38173,191600,,,,
64269,157428,38164,191609,,,,
64279,157422,38162,191571,,,,
64291,157396,38159,191545,,,,
64299,157409,38161,191538,,,,
64310,157405,38162,191527,,,,
64319,157384,38145,191516,,,,
64329,157356,38155,191504,,,,
64338,157358,38159,191496,,,,
64350,157348,38129,191484,,,,
64360,157329,38130,191460,,,,
64370,157335,38147,191473,,,,
64379,157302,38127,191427,,,,
64389,157269,38150,191411,,,,
64399,157283,38145,191368,,,,
64409,157277,38124,191374,,,,
64418,157260,38135,191375,,,,
64428,157248,38140,191337,,,,
64439,157225,38143,191342,,,,
64449,157235,38152,191333,,,,
64458,157200,38143,191320,,,,
64468,157223,38142,191307,,,,
64479,157199,38143,191318,,,,
64489,157173,38124,191302,,,,
64499,157175,38115,191286,,,,
64508,157182,38130,191248,,,,
64518,157151,38147,191255,,,,
64530,157159,38127,191226,,,,
64540,157126,38127,191226,,,,
64549,157129,38119,191197,,,,
64559,157100,38116,191174,,,,
64569,157087,38127,191184,,,,
64579,157096,38132,191155,,,,
64589,157087,38127,191166,,,,
64598,157068,38124,191137,,,,
64610,157066,38117,191127,,,,
64619,157071,38135,191120,,,,
64629,157059,38140,191123,,,,
64638,157059,38126,191114,,,,
64649,157051,38125,191087,,,,
64659,157043,38117,191106,,,,
64668,157035,38133,191068,,,,
64678,157017,38130,191056,,,,
64688,157028,38143,191033,,,,
64699,157008,38132,191053,,,,
64709,157023,38126,191021,,,,
64719,156997,38147,191016,,,,
64729,156975,38138,191020,,,,
64739,156979,38126,191006,,,,
64749,156967,38136,190979,,,,
64758,156970,38138,190953,,,,
64769,156950,38152,190991,,,,
64779,156954,38148,190958,,,,
64789,156954,38136,190949,,,,
64798,156946,38152,190943,,,,
64810,156933,38154,190947,,,,
64819,156933,38149,190920,,,,
64829,156929,38141,190893,,,,
64838,156903,38160,190896,,,,
64848,156909,38165,190877,,,,
64858,156906,38158,190873,,,,
64869,156908,38150,190861,,,,
64878,156879,38150,190845,,,,
64890,156863,38147,190852,,,,
64899,156886,38147,190841,,,,
64909,156874,38158,190823,,,,
64918,156857,38168,190838,,,,
64929,156851,38159,190810,,,,
64939,156846,38149,190798,,,,
64949,156840,38168,190791,,,,
64958,156839,38165,190759,,,,
64968,156826,38178,190778,,,,
64979,156826,38161,190764,,,,
64989,156824,38181,190746,,,,
64999,156789,38180,190743,,,,
65008,156787,38171,190715,,,,
65018,156785,38174,190712,,,,
65028,156780,38170,190685,,,,
65039,156782,38156,190693,,,,
65049,156762,38144,190685,,,,
65059,156748,38148,190667,,,,
65069,156761,38142,190661,,,,
65079,156758,38145,190656,,,,
65088,156740,38124,190644,,,,
65098,156748,38120,190637,,,,
65109,156738,38109,190637,,,,
65119,156746,38104,190611,,,,
65128,156734,38100,190596,,,,
65138,156728,38099,190567,,,,
65148,156701,38093,190562,,,,
65159,156691,38082,190570,,,,
65170,156691,38070,190540,,,,
65178,156682,38069,190532,,,,
65188,156675,38049,190527,,,,
65199,156672,38052,190514,,,,
65210,156648,38040,190480,,,,
65218,156656,38052,190506,,,,
65228,156647,38044,190496,,,,
65238,156634,38040,190480,,,,
65248,156649,38032,190458,,,,
65258,156621,38035,190445,,,,
65268,156628,38027,190439,,,,
65278,156611,38011,190427,,,,
65289,156606,38014,190409,,,,
65298,156595,38033,190379,,,,
65308,156589,38016,190380,,,,
65318,156588,38037,190373,,,,
65328,156579,38030,190361,,,,
65338,156571,38016,190343,,,,
65349,156553,38024,190330,,,,
65359,156551,38017,190323,,,,
65369,156539,38019,190328,,,,
65378,156551,38009,190286,,,,
65388,156524,38012,190290,,,,
65398,156528,38005,190274,,,,
65409,156514,38020,190270,,,,
65418,156523,38015,190257,,,,
65428,156519,38011,190246,,,,
65438,156494,38002,190258,,,,
65448,156490,37982,190233,,,,
65458,156476,38007,190186,,,,
65467,156473,38007,190192,,,,
65478,156466,37986,190208,,,,
65488,156476,38002,190196,,,,
65499,156487,37995,190187,,,,
65508,156473,38020,190155,,,,
65518,156457,38006,190178,,,,
65528,156445,38010,190156,,,,
65538,156456,38012,190141,,,,
65547,156441,37997,190122,,,,
65558,156430,37991,190134,,,,
65568,156424,38018,190104,,,,
65578,156434,37986,190093,,,,
65588,156416,37987,190071,,,,
65598,156405,37998,190073,,,,
65610,156412,37997,190073,,,,
65618,156402,37996,190056,,,,
65630,156388,38023,190061,,,,
65638,156399,38014,190052,,,,
65648,156403,38016,190028,,,,
65658,156360,38022,190037,,,,
65667,156362,38023,190006,,,,
65678,156381,38010,190004,,,,
65688,156370,37989,190034,,,,
65698,156374,38022,190008,,,,
65708,156367,38016,190006,,,,
65717,156361,38013,189999,,,,
65730,156362,38012,189990,,,,
65739,156337,38019,189974,,,,
65749,156349,38014,189973,,,,
65758,156326,38022,189975,,,,
65768,156309,38027,189919,,,,
65778,156305,38030,189929,,,,
65788,156295,38027,189904,,,,
65797,156278,38023,189919,,,,
65807,156306,38025,189906,,,,
65818,156291,38001,189889,,,,
65828,156298,38046,189892,,,,
65837,156276,38019,189881,,,,
65847,156255,38036,189876,,,,
65858,156254,38017,189856,,,,
65868,156242,38041,189851,,,,
65877,156234,38035,189853,,,,
65888,156257,38038,189818,,,,
65898,156239,38041,189809,,,,
65908,156226,38041,189825,,,,
65917,156227,38035,189806,,,,
65927,156221,38041,189799,,,,
65938,156229,38029,189813,,,,
65948,156200,38024,189766,,,,
65958,156196,38025,189774,,,,
65967,156207,37997,189781,,,,
65977,156194,37989,189781,,,,
65987,156199,37994,189764,,,,
65998,156207,37977,189743,,,,
66007,156190,37973,189713,,,,
66018,156159,37967,189706,,,,
66028,156176,37945,189717,,,,
66038,156172,37961,189698,,,,
66047,156141,37934,189675,,,,
66058,156119,37947,189662,,,,
66068,156151,37926,189666,,,,
66078,156132,37913,189643,,,,
66087,156142,37926,189639,,,,
66097,156132,37920,189635,,,,
66107,156120,37903,189615,,,,
66118,156111,37903,189614,,,,
66127,156107,37900,189599,,,,
66137,156110,37901,189599,,,,
66147,156115,37902,189610,,,,
66158,156107,37884,189581,,,,
66167,156085,37899,189575,,,,
66177,156083,37888,189571,,,,
66187,156079,37897,189563,,,,
66198,156076,37901,189555,,,,
66208,156073,37890,189537,,,,
66217,156047,37879,189538,,,,
66228,156057,37884,189514,,,,
66238,156057,37876,189473,,,,
66248,156050,37890,189495,,,,
66257,156041,37894,189485,,,,
66267,156028,37895,189484,,,,
66278,156022,37867,189472,,,,
66288,156040,37883,189483,,,,
66297,156029,37875,189466,,,,
66307,156018,37887,189463,,,,
66332,156016,37880,189420,,,,
66337,156006,37877,189433,,,,
66347,156000,37877,189406,,,,
66358,156000,37878,189391,,,,
66368,155973,37850,189396,,,,
66377,155983,37885,189368,,,,
66387,155976,37881,189355,,,,
66397,155945,37887,189371,,,,
66411,155955,37883,189347,,,,
66417,155958,37870,189362,,,,
66427,155964,37856,189346,,,,
66437,155960,37863,189336,,,,
66448,155933,37879,189316,,,,
66458,155944,37886,189313,,,,
66467,155935,37873,189308,,,,
66477,155925,37875,189301,,,,
66488,155910,37872,189276,,,,
66498,155920,37883,189249,,,,
66507,155904,37869,189253,,,,
66517,155903,37882,189264,,,,
66527,155883,37879,189242,,,,
66538,155880,37887,189224,,,,
66547,155889,37864,189238,,,,
66557,155872,37883,189223,,,,
66567,155856,37877,189222,,,,
66578,155858,37883,189202,,,,
66587,155846,37865,189196,,,,
66597,155846,37887,189188,,,,
66607,155829,37888,189186,,,,
66618,155845,37887,189145,,,,
66627,155819,37884,189175,,,,
66637,155831,37884,189145,,,,
66647,155825,37899,189140,,,,
66657,155804,37893,189116,,,,
66667,155806,37882,189117,,,,
66677,155802,37884,189110,,,,
66687,155791,37888,189092,,,,
66697,155769,37891,189088,,,,
66708,155765,37904,189073,,,,
66717,155760,37898,189050,,,,
66727,155732,37904,189049,,,,
66737,155730,37892,189051,,,,
66747,155737,37905,189045,,,,
66757,155726,37897,189024,,,,
66767,155730,37896,189024,,,,
66777,155720,37905,189016,,,,
66788,155697,37912,189016,,,,
66797,155695,37900,188983,,,,
66807,155680,37906,188972,,,,
66818,155657,37910,188972,,,,
66828,155655,37909,188944,,,,
66837,155629,37921,188948,,,,
66847,155636,37916,188948,,,,
66857,155655,37904,188926,,,,
66867,155639,37917,188923,,,,
66877,155622,37904,188902,,,,
66887,155620,37892,188894,,,,
66897,155628,37881,188901,,,,
66907,155605,37883,188892,,,,
66917,155617,37864,188893,,,,
66927,155612,37852,188861,,,,
66937,155596,37855,188842,,,,
66947,155592,37841,188827,,,,
66957,155585,37812,188857,,,,
66966,155574,37822,188813,,,,
66977,155565,37799,188824,,,,
66987,155576,37813,188798,,,,
66997,155557,37801,188775,,,,
67006,155540,37808,188751,,,,
67017,155513,37799,188747,,,,
67027,155531,37800,188739,,,,
67037,155513,37777,188745,,,,
67047,155522,37762,188720,,,,
67057,155510,37772,188705,,,,
67067,155499,37776,188723,,,,
67077,155499,37759,188690,,,,
67087,155495,37761,188694,,,,
67097,155518,37761,188666,,,,
67107,155481,37760,188643,,,,
67117,155462,37772,188658,,,,
67127,155458,37756,188651,,,,
67137,155455,37752,188631,,,,
67147,155452,37744,188604,,,,
67157,155435,37749,188601,,,,
67167,155440,37743,188593,,,,
67176,155429,37765,188586,,,,
67187,155410,37759,188564,,,,
67197,155423,37752,188547,,,,
67207,155402,37753,188571,,,,
67217,155415,37748,188540,,,,
67227,155398,37746,188542,,,,
67237,155385,37756,188518,,,,
67247,155385,37755,188482,,,,
67257,155368,37761,188510,,,,
67267,155343,37753,188485,,,,
67277,155358,37741,188489,,,,
67287,155340,37729,188454,,,,
67297,155353,37745,188453,,,,
67307,155355,37746,188438,,,,
67317,155325,37737,188429,,,,
67327,155335,37743,188420,,,,
67336,155324,37753,188424,,,,
67347,155336,37746,188403,,,,
67357,155334,37744,188417,,,,
67367,155313,37756,188390,,,,
67376,155324,37753,188385,,,,
67386,155304,37744,188379,,,,
67397,155305,37741,188368,,,,
67407,155303,37749,188375,,,,
67416,155289,37742,188345,,,,
67426,155283,37764,188348,,,,
67437,155280,37750,188317,,,,
67447,155265,37747,188317,,,,
67457,155268,37756,188324,,,,
67466,155260,37757,188282,,,,
67476,155238,37738,188290,,,,
67486,155253,37750,188267,,,,
67497,155222,37741,188254,,,,
67506,155230,37753,188250,,,,
67516,155220,37738,188258,,,,
67527,155214,37752,188217,,,,
67536,155210,37771,188189,,,,
67546,155187,37764,188221,,,,
67557,155190,37759,188195,,,,
67567,155185,37766,188185,,,,
67577,155172,37774,188198,,,,
67586,155175,37740,188170,,,,
67596,155160,37762,188168,,,,
67606,155166,37771,188159,,,,
67617,155138,37753,188160,,,,
67626,155133,37758,188140,,,,
67636,155120,37766,188152,,,,
67647,155126,37768,188130,,,,
67656,155129,37780,188113,,,,
67666,155118,37778,188105,,,,
67676,155112,37772,188073,,,,
67687,155108,37773,188072,,,,
67697,155113,37783,188075,,,,
67707,155101,37790,188064,,,,
67716,155093,37778,188039,,,,
67726,155071,37770,188044,,,,
67736,155067,37775,188005,,,,
67746,155060,37788,188033,,,,
67756,155075,37780,188009,,,,
67766,155057,37786,188019,,,,
67776,155040,37790,187999,,,,
67786,155040,37777,187966,,,,
67796,155026,37786,187979,,,,
67806,155016,37790,187965,,,,
67816,155024,37795,187956,,,,
67827,155013,37796,187951,,,,
67835,154998,37778,187919,,,,
67846,154981,37781,187932,,,,
67856,155005,37771,187906,,,,
67867,154980,37768,187904,,,,
67875,154997,37757,187894,,,,
67886,154976,37748,187904,,,,
67896,154985,37733,187892,,,,
67907,154956,37724,187883,,,,
67916,154961,37716,187871,,,,
67925,154968,37699,187859,,,,
67936,154945,37696,187852,,,,
67947,154948,37693,187847,,,,
67957,154930,37677,187814,,,,
67966,154916,37688,187811,,,,
67976,154929,37683,187778,,,,
67986,154916,37681,187764,,,,
67997,154917,37657,187762,,,,
68006,154894,37655,187768,,,,
68016,154893,37668,187740,,,,
68026,154888,37646,187736,,,,
68037,154895,37654,187720,,,,
68046,154885,37635,187721,,,,
68056,154891,37640,187692,,,,
68066,154883,37656,187670,,,,
68076,154854,37660,187682,,,,
68086,154865,37631,187668,,,,
68096,154861,37653,187654,,,,
68106,154832,37641,187643,,,,
68116,154820,37632,187646,,,,
68125,154820,37649,187618,,,,
68136,154809,37655,187612,,,,
68146,154816,37652,187575,,,,
68171,154809,37645,187582,,,,
68175,154800,37632,187553,,,,
68185,154831,37638,187553,,,,
68196,154796,37636,187551,,,,
68207,154781,37643,187537,,,,
68216,154779,37651,187509,,,,
68226,154760,37641,187514,,,,
68236,154728,37645,187502,,,,
68246,154770,37635,187488,,,,
68256,154740,37650,187469,,,,
68266,154742,37623,187454,,,,
68276,154731,37637,187460,,,,
68286,154731,37628,187431,,,,
68295,154707,37650,187417,,,,
68306,154700,37635,187420,,,,
68316,154700,37625,187407,,,,
68326,154702,37634,187413,,,,
68336,154675,37623,187375,,,,
68346,154688,37643,187370,,,,
68356,154689,37643,187369,,,,
68366,154677,37629,187350,,,,
68375,154670,37633,187320,,,,
68386,154678,37640,187337,,,,
68396,154655,37635,187306,,,,
68406,154642,37651,187297,,,,
68416,154637,37644,187299,,,,
68425,154611,37636,187286,,,,
68436,154628,37648,187283,,,,
68446,154619,37653,187256,,,,
68456,154608,37653,187263,,,,
68465,154597,37641,187230,,,,
68475,154590,37663,187227,,,,
68485,154591,37661,187209,,,,
68496,154581,37652,187213,,,,
68505,154575,37657,187177,,,,
68515,154566,37650,187179,,,,
68525,154553,37662,187169,,,,
68536,154553,37645,187155,,,,
68545,154544,37662,187153,,,,
68555,154540,37641,187148,,,,
68566,154529,37641,187131,,,,
68576,154516,37661,187103,,,,
68585,154482,37658,187114,,,,
68595,154485,37669,187101,,,,
68605,154498,37659,187083,,,,
68616,154482,37650,187060,,,,
68625,154495,37669,187041,,,,
68636,154439,37679,187042,,,,
68646,154463,37668,187025,,,,
68656,154452,37678,187032,,,,
68666,154465,37664,187013,,,,
68675,154448,37676,186990,,,,
68685,154449,37666,187008,,,,
68696,154436,37678,187001,,,,
68706,154438,37683,186979,,,,
68715,154416,37678,186968,,,,
68726,154420,37692,186969,,,,
68736,154413,37672,186951,,,,
68746,154400,37677,186950,,,,
68755,154383,37678,186921,,,,
68765,154384,37668,186919,,,,
68776,154370,37678,186893,,,,
68786,154385,37671,186875,,,,
68795,154361,37672,186872,,,,
68805,154347,37665,186868,,,,
68815,154352,37654,186858,,,,
68825,154326,37669,186830,,,,
68835,154316,37655,186842,,,,
68846,154311,37628,186817,,,,
68855,154316,37645,186820,,,,
68866,154301,37630,186798,,,,
68875,154296,37630,186772,,,,
68885,154291,37608,186772,,,,
68895,154266,37611,186729,,,,
68906,154268,37616,186747,,,,
68915,154257,37583,186707,,,,
68925,154226,37583,186725,,,,
68935,154235,37591,186688,,,,
68946,154225,37585,186710,,,,
68955,154247,37587,186685,,,,
68965,154233,37587,186673,,,,
68976,154221,37566,186667,,,,
68986,154227,37563,186630,,,,
68996,154216,37565,186643,,,,
69005,154195,37571,186615,,,,
69015,154200,37557,186608,,,,
69025,154159,37571,186602,,,,
69036,154169,37573,186579,,,,
69045,154169,37575,186572,,,,
69055,154167,37554,186538,,,,
69065,154163,37561,186528,,,,
69076,154122,37557,186511,,,,
69085,154108,37550,186498,,,,
69095,154085,37554,186460,,,,
69105,154092,37557,186445,,,,
69115,154064,37563,186461,,,,
69125,154095,37557,186429,,,,
69134,154070,37539,186408,,,,
69145,154069,37550,186398,,,,
69156,154047,37551,186405,,,,
69166,154041,37555,186362,,,,
69175,154001,37570,186378,,,,
69185,153974,37539,186365,,,,
69195,153970,37566,186332,,,,
69205,153974,37554,186332,,,,
69215,153971,37553,186307,,,,
69225,153944,37547,186295,,,,
69235,153937,37546,186281,,,,
69246,153931,37552,186252,,,,
69254,153923,37549,186229,,,,
69265,153930,37550,186225,,,,
69276,153926,37561,186224,,,,
69286,153907,37553,186216,,,,
69295,153895,37550,186201,,,,
69305,153885,37546,186198,,,,
69315,153882,37552,186179,,,,
69325,153884,37555,186164,,,,
69335,153862,37541,186164,,,,
69345,153858,37556,186158,,,,
69355,153846,37554,186109,,,,
69365,153841,37553,186128,,,,
69375,153841,37539,186101,,,,
69385,153834,37543,186108,,,,
69395,153816,37568,186072,,,,
69405,153822,37550,186073,,,,
69416,153818,37571,186057,,,,
69425,153806,37559,186038,,,,
69435,153793,37545,186050,,,,
69445,153767,37565,186029,,,,
69455,153786,37562,186010,,,,
69464,153755,37577,186037,,,,
69475,153762,37571,185996,,,,
69485,153751,37572,186008,,,,
69495,153740,37559,185986,,,,
69504,153748,37578,185971,,,,
69514,153742,37564,185958,,,,
69525,153714,37565,185940,,,,
69535,153715,37574,185899,,,,
69545,153696,37581,185911,,,,
69554,153707,37571,185921,,,,
69565,153663,37585,185915,,,,
69575,153664,37584,185895,,,,
69585,153667,37563,185863,,,,
69595,153649,37572,185863,,,,
69605,153640,37580,185857,,,,
69615,153653,37575,185850,,,,
69625,153641,37583,185842,,,,
69634,153622,37586,185832,,,,
69644,153630,37589,185822,,,,
69655,153614,37583,185828,,,,
69665,153608,37590,185817,,,,
69674,153594,37579,185813,,,,
69685,153600,37581,185806,,,,
69695,153598,37584,185788,,,,
69705,153584,37569,185805,,,,
69715,153601,37582,185779,,,,
69725,153594,37564,185786,,,,
69735,153578,37574,185793,,,,
69745,153603,37542,185771,,,,
69754,153589,37547,185762,,,,
69764,153608,37543,185786,,,,
69775,153593,37530,185773,,,,
69785,153596,37536,185751,,,,
69794,153577,37528,185750,,,,
69805,153588,37519,185743,,,,
69814,153593,37522,185730,,,,
69824,153585,37516,185744,,,,
69834,153592,37511,185722,,,,
69845,153569,37501,185722,,,,
69855,153571,37506,185698,,,,
69865,153571,37492,185709,,,,
69875,153552,37508,185707,,,,
69884,153560,37503,185690,,,,
69894,153545,37505,185695,,,,
69905,153567,37484,185677,,,,
69915,153554,37498,185670,,,,
69924,153542,37485,185669,,,,
69935,153538,37504,185654,,,,
69945,153539,37493,185657,,,,
69955,153539,37488,185669,,,,
69964,153528,37502,185664,,,,
69974,153518,37498,185655,,,,
69985,153510,37507,185640,,,,
69994,153523,37501,185620,,,,
70004,153505,37504,185633,,,,
70015,153507,37515,185628,,,,
70025,153513,37497,185630,,,,
70035,153466,37498,185612,,,,
70044,153496,37492,185610,,,,
70054,153486,37504,185597,,,,
70064,153490,37511,185606,,,,
70075,153479,37502,185618,,,,
70084,153476,37494,185614,,,,
70094,153472,37504,185597,,,,
70104,153457,37506,185590,,,,
70114,153465,37491,185580,,,,
70124,153458,37504,185587,,,,
70134,153456,37484,185578,,,,
70144,153457,37513,185582,,,,
70155,153455,37489,185575,,,,
70165,153440,37499,185575,,,,
70174,153421,37501,185571,,,,
70184,153414,37506,185553,,,,
70195,153429,37508,185580,,,,
70205,153426,37515,185568,,,,
70214,153411,37504,185565,,,,
70224,153410,37505,185572,,,,
70234,153415,37518,185542,,,,
70245,153391,37524,185557,,,,
70254,153407,37519,185525,,,,
70264,153384,37515,185525,,,,
70274,153358,37519,185536,,,,
70285,153363,37514,185523,,,,
70294,153375,37524,185523,,,,
70304,153349,37526,185515,,,,
70315,153330,37529,185513,,,,
70325,153352,37517,185477,,,,
70334,153336,37528,185511,,,,
70344,153344,37516,185496,,,,
70354,153348,37531,185503,,,,
70364,153326,37536,185495,,,,
70375,153335,37538,185491,,,,
70384,153329,37525,185485,,,,
70394,153331,37531,185473,,,,
70404,153311,37528,185481,,,,
70415,153296,37546,185463,,,,
70424,153303,37534,185442,,,,
70434,153289,37550,185458,,,,
70444,153286,37534,185457,,,,
70454,153282,37531,185434,,,,
70464,153266,37531,185436,,,,
70474,153267,37558,185422,,,,
70484,153264,37515,185422,,,,
70494,153241,37547,185393,,,,
70504,153240,37559,185399,,,,
70513,153240,37551,185369,,,,
70524,153237,37544,185385,,,,
70535,153232,37544,185362,,,,
70544,153240,37556,185384,,,,
70554,153212,37552,185383,,,,
70564,153193,37558,185392,,,,
70574,153206,37567,185367,,,,
70583,153183,37569,185368,,,,
70594,153195,37548,185362,,,,
70604,153172,37557,185371,,,,
70614,153197,37543,185352,,,,
70624,153180,37538,185355,,,,
70634,153189,37522,185349,,,,
70644,153199,37533,185319,,,,
70654,153201,37518,185331,,,,
70665,153169,37513,185331,,,,
70673,153185,37500,185325,,,,
70684,153176,37507,185304,,,,
70694,153170,37498,185294,,,,
70704,153188,37499,185296,,,,
70714,153151,37502,185297,,,,
70724,153151,37493,185272,,,,
70734,153137,37469,185257,,,,
70744,153124,37483,185246,,,,
70753,153119,37481,185241,,,,
70763,153124,37474,185214,,,,
70774,153106,37479,185219,,,,
70784,153121,37469,185218,,,,
70793,153111,37456,185201,,,,
70804,153103,37467,185194,,,,
70814,153096,37451,185194,,,,
70824,153108,37467,185157,,,,
70834,153063,37464,185158,,,,
70844,153064,37464,185128,,,,
70854,153045,37475,185129,,,,
70864,153059,37466,185112,,,,
70875,153038,37461,185125,,,,
70884,153057,37474,185101,,,,
70894,153035,37464,185127,,,,
70904,153053,37451,185101,,,,
70914,153049,37463,185112,,,,
70923,153072,37468,185088,,,,
70933,153029,37450,185106,,,,
70944,153064,37457,185089,,,,
70954,153057,37462,185101,,,,
70964,153075,37462,185092,,,,
70973,153086,37476,185096,,,,
70984,153067,37449,185087,,,,
70994,153050,37466,185072,,,,
71003,153057,37453,185080,,,,
71014,153052,37471,185049,,,,
71024,153037,37465,185069,,,,
71034,153065,37453,185065,,,,
71043,153037,37465,185066,,,,
71053,153053,37474,185056,,,,
71063,153062,37470,185051,,,,
71074,153066,37461,185041,,,,
71083,153061,37472,185064,,,,
71093,153065,37461,185051,,,,
71103,153084,37479,185045,,,,
71114,153033,37471,185053,,,,
71124,153020,37476,185039,,,,
71133,153043,37474,185028,,,,
71144,153034,37483,185040,,,,
71154,153043,37477,185037,,,,
71164,153051,37475,185009,,,,
71173,153034,37485,185010,,,,
71183,153044,37483,185016,,,,
71194,153022,37477,185013,,,,
71204,153031,37491,184971,,,,
71213,153025,37480,184980,,,,
71223,153028,37482,184959,,,,
71234,153025,37477,184979,,,,
71244,153024,37493,184968,,,,
71253,152993,37487,184970,,,,
71263,153023,37475,184971,,,,
71274,153015,37468,184969,,,,
71284,153011,37488,184968,,,,
71293,153012,37482,184947,,,,
71303,153001,37490,184942,,,,
71313,153002,37456,184932,,,,
71324,153003,37478,184952,,,,
71333,153004,37495,184897,,,,
71343,152999,37485,184912,,,,
71354,152954,37493,184918,,,,
71364,152987,37500,184872,,,,
71374,152962,37506,184895,,,,
71383,152978,37504,184897,,,,
71393,152965,37489,184876,,,,
71403,152945,37495,184892,,,,
71414,152968,37503,184872,,,,
71423,152969,37501,184875,,,,
71433,152973,37505,184862,,,,
71443,152976,37514,184895,,,,
71453,152969,37508,184898,,,,
71463,152978,37495,184898,,,,
71473,152983,37503,184892,,,,
71484,152991,37488,184908,,,,
71494,152983,37499,184861,,,,
71503,152989,37495,184893,,,,
71513,152991,37496,184889,,,,
71523,152999,37481,184882,,,,
71534,152994,37477,184865,,,,
71543,152996,37454,184873,,,,
71553,152998,37468,184863,,,,
71563,152997,37459,184862,,,,
71573,153012,37457,184866,,,,
71583,153019,37464,184850,,,,
71593,153011,37452,184823,,,,
71603,153020,37441,184845,,,,
71613,153005,37433,184847,,,,
71624,153019,37435,184818,,,,
71633,153030,37432,184838,,,,
71643,153028,37437,184812,,,,
71654,153004,37431,184805,,,,
71664,153032,37433,184798,,,,
71673,153026,37429,184821,,,,
71683,153031,37428,184838,,,,
71693,153043,37419,184805,,,,
71703,153045,37416,184789,,,,
71712,153043,37409,184803,,,,
71723,153062,37419,184812,,,,
71733,153058,37414,184781,,,,
71743,153054,37409,184796,,,,
71752,153048,37412,184783,,,,
71763,153021,37426,184761,,,,
71773,153053,37424,184770,,,,
71783,153037,37413,184767,,,,
